['Legenda'],['Relevancia']
"['ENCERRAMENTO', 'LIXÕES', '|', 'Governo', 'Goiás', 'meio', 'Semad', 'promoveu', 'nesta', 'terça-feira', '(', '30/01', ')', 'live', 'sobre', 'decreto', '10.367/2023', 'trata', 'encerramento', 'lixões', 'Goiás', '.', 'apresentação', 'conduzida', 'secretária', 'Andréa', 'Vulcanis', 'superintendente', 'Desenvolvimento', 'Sustentável', 'Resíduos', 'Sólidos', 'Kaoara', 'Batista', '.', '“', 'desafio', 'enorme', 'sabemos', 'juntos', 'vamos', 'conseguir', 'passar', 'fase', 'transição', 'fim', 'lixões', '”', 'disse', 'Vulcanis', '.', 'secretária', 'pediu', 'colaboração', 'prefeituras', 'Goiás', 'consiga', 'cumprir', 'objetivo', 'encerrar', 'todos', 'lixões', '02', 'agosto', '2024', 'determina', 'Plano', 'Nacional', 'Resíduos', 'Sólidos', '.', '“', 'Cada', 'municípios', 'precisa', 'fazer', 'esforço', 'conseguirmos', 'referência', 'nessa', 'transição', '”', 'disse', 'Vulcanis', '.', 'superintendente', 'chamou', 'atenção', 'número', 'alto', 'pessoas', 'acompanharam', 'live', ':', '“', 'engajamento', 'municípios', 'demonstra', 'vamos', 'conseguir', 'implementar', 'transições', 'necessárias', '”', '.', 'pico', '470', 'espectadores', 'simultâneos', '.', 'presidente', 'Federação', 'Goiana', 'Municípios', '(', 'FGM', ')', 'Haroldo', 'Naves', 'afirmou', 'parceria', 'Semad', 'possibilita', 'transição', 'ocorra', 'causar', 'dor', 'cabeça', 'municípios', '.', '“', 'juntos', 'mobilizações', 'reuniões', 'necessárias', '.', 'felizes', 'trabalho', 'técnico', 'sido', 'feito', 'Semad', '”', 'disse', '.', 'Além', 'presidente', 'Associação', 'Goiana', 'Municípios', '(', 'AGM', ')', 'Carlão', 'Fox', 'destacou', 'apesar', 'difícil', 'possível', 'fazer', 'transição', 'facilitada', 'municípios', 'contarem', 'apoio', 'Semad', '.', 'Assista', 'live', 'link', ':', 'https', ':', '//www.youtube.com/live/xMGzos-SvE4', '?', 'si=4gWvA2veHtmDNEV2', '#', 'LixaoZero', '#', 'Sustentabilidade', '@', 'kkaoara', '@', 'eufabianamarianunes', '@', 'fabiosgois', '@', 'vinicius.mury', '@', 'bento_jrocha', '@', 'mpdegoias', '@', 'andrea_vulcanis', '@', 'jorgewerneck', '@', 'fgm_go', '@', 'agmgoias']",['irrelevante']
"['LOTEAMENTOS', 'IRREGULARES', '|', 'objetivo', 'frear', 'avanço', 'loteamentos', 'irregulares', 'Goiás', 'Semad', 'elaborou', 'minuta', 'projeto', 'lei', 'regras', 'claras', 'ocupação', 'imóveis', 'zona', 'rural', 'servem', 'fins', 'urbanos', '.', 'minuta', 'disponível', 'consulta', 'pública', 'desde', 'dia', '10', 'janeiro', 'site', 'Semad', 'texto', 'aberto', 'contribuições', '.', 'secretária', 'Andréa', 'Vulcanis', 'explica', 'parcelamento', 'clandestino', 'solo', 'raiz', 'gargalos', 'Estado', 'enfrenta', '.', '``', 'ações', 'fiscalização', 'gente', 'percebe', 'muitos', 'loteamentos', 'feitos', 'cuidado', 'nenhum', '.', 'agrava', 'desmatamento', 'ameaça', 'fauna', 'silvestre', 'pressiona', 'coleta', 'lixo', 'rede', 'saúde', 'pública', 'drenagem', 'urbana', ""''"", 'afirma', '.', 'problema', 'loteamentos', 'irregulares', 'ocorre', 'sobretudo', 'municípios', 'potencial', 'turístico', 'Alto', 'Paraíso', 'Pirenópolis', 'Cidade', 'Goiás', '.', '``', 'condomínios', 'chácaras', ""''"", '``', 'ecovilas', ""''"", 'servem', 'segunda', 'moradia', 'retiro', 'descanso', '.', 'proposta', 'visa', 'preencher', 'vácuo', 'legislativo', 'referente', 'zonas', 'transição', 'rural', 'urbano', '–', 'dado', 'realidade', 'legislação', 'federal', 'ignora', '.', 'Semad', 'pretende', 'evitar', 'sítios', 'recreio', 'espraiem', 'zona', 'rural', 'mero', 'interesse', 'especulatório', 'proprietários', 'terras', 'atrelando', 'implantação', 'dessas', 'tipologias', 'ocupação', 'território', 'devida', 'especificação', 'áreas', 'hábeis', 'lei', 'municipal', '.', 'consulta', 'pública', 'encerrada', 'dia', '31', 'janeiro', '.', 'colaborar', 'discussão', 'acerca', 'projeto', 'lei', 'enviado', 'interessados', 'devem', 'acessar', 'página', 'oficial', 'Semad', 'onde', 'consta', 'página', 'consultas', 'públicas', '.', 'título', 'consulta', 'referente', 'licenciamento', 'sítios', 'recreio', '“', 'Regras', 'Licenciamento', 'sítios', 'recreio', '”', '.', 'participar', 'basta', 'clicar', 'link', ':', 'https', ':', '//abre.ai/consultapublicasitiosderecreio', '@', 'andrea_vulcanis', '@', 'robsondisarz', '@', 'jorgewerneck', '@', 'bento_jrocha']",['positivo']
"['Datagro', 'Grãos', 'revisou', 'baixo', 'estimativa', 'produção', 'soja', 'milho', 'Brasil', '2023/24', '.', 'Segundo', 'consultoria', 'causa', 'clima', 'irregular', 'País', 'deverá', 'colher', '1485', 'milhões', 'toneladas', 'oleaginosa', 'volume', '73', '%', 'abaixo', 'safra', 'recorde', 'colhida', '2022/23', '1602', 'milhões', 'toneladas', '.', 'último', 'levantamento', 'Datagro', 'Grãos', 'projetava', 'colheita', '1528', 'milhões', 'toneladas', '.', 'milho', 'potencial', 'produção', '1163', 'milhões', 'toneladas', '148', '%', 'inferior', 'safra', '2022/23', '136459', 'milhões', 'toneladas', '.', 'levantamento', 'anterior', 'consultoria', 'apontava', 'produção', 'cereal', '117368', 'milhões', 'toneladas', '.', 'Leia', 'matéria', 'integra', ':', 'https', ':', '//florestalbrasil.com/datagro-aponta-queda-na-producao-de-soja-e-de-milho-no-brasil-em-2024/', '.', 'Link', 'stories', '#', 'agro', '#', 'agronegocio', '#', 'agricultura', '#', 'milho', '#', 'soja']",['positivo']
"['PARQUE', 'GOIÁS', 'GLOBO', 'RURAL', 'Globo', 'Rural', 'levou', 'ar', 'último', 'domingo', '(', '28', 'janeiro', ')', 'reportagem', 'sobre', 'Parque', 'Estadual', 'Mata', 'Atlântica', '(', 'Pema', ')', '24', 'unidades', 'conservação', 'administradas', 'Semad', '.', 'Pema', '938', 'hectares', 'fica', 'município', 'Água', 'Limpa', 'representa', 'fração', 'importante', '3', '%', 'Mata', 'Atlântica', 'coabitam', 'Cerrado', 'goiano', 'ali', 'bacia', 'Paranaíba', '.', 'Assista', 'encher', 'olhos', '!', '@', 'pesj_serradejaragua', '@', 'm.moura76', '@', 'erickolailat', '@', 'caiocns', '@', 'bento_jrocha', '@', 'robsondisarz', '@', 'jorgewerneck', '@', 'andrea_vulcanis', '@', 'parquealtamiro', '@', 'jaqueramosbio', '@', 'inararibas', '@', 'parque_mata_atlantica', '@', 'pep_pireneus', '@', 'pearaguaia123', '@', 'peap_aguasdoparaiso', '@', 'peal_aguaslindas', '@', 'parqueserradouradaoficial', '@', 'serra_de_caldas_novas_pescan', '@', 'mauricio_v_t']",['positivo']
"['EDUCAÇÃO', 'AMBIENTAL', 'PESCAN', '|', 'gestão', 'Parque', 'Estadual', 'Serra', 'Caldas', 'Novas', '(', 'Pescan', ')', 'referendou', 'última', 'terça-feira', '(', '30/01', ')', 'plano', 'educação', 'ambiental', 'metas', 'serem', 'alcançadas', 'neste', 'ano', '.', 'envolver', 'menos', '20', '%', 'escolas', 'ensino', 'fundamental', 'médio', 'Caldas', 'Novas', 'Marzagão', 'Rio', 'Quente', '.', 'Caldas', 'Novas', '36', 'estabelecimentos', 'ensino', 'fundamental', '12', 'ensino', 'médio', '(', 'IBGE', '2021', ')', '17', 'ensino', 'infantil', '.', 'Rio', 'Quente', 'duas', 'escolas', 'ensino', 'médio', 'duas', 'ensino', 'fundamental', '.', 'Marzagão', 'três', 'instituições', ':', 'Centro', 'Ensino', 'Período', 'Integral', 'Raulina', 'Fonseca', 'Pascoal', 'Colégio', 'Estadual', 'Senador', 'Olegário', 'Pinto', 'CMEI', 'Pingo', 'Gente', '.', 'plano', 'sugere', 'exemplo', 'visitas', 'estudantes', 'acompanhados', 'professores', 'monitores', 'conhecer', 'trilhas', 'parque', 'jogos', 'painéis', 'debate', '.', 'Pescan', '24', 'unidades', 'conservação', 'administradas', 'Secretaria', 'Estado', 'Meio', 'Ambiente', 'Desenvolvimento', 'Sustentável', '(', 'Semad', ')', '.', 'parque', 'estabeleceu', 'meta', 'realização', 'menos', 'dois', 'eventos', 'esportivos', 'três', 'eventos', 'socioculturais', '(', 'exemplo', 'gincanas', 'exploração', 'trilhas', 'visitas', 'museu', 'local', 'oficinas', 'artísticas', 'exibição', 'filmes', 'temática', 'ambiental', 'saraus', ')', 'seis', 'atividades', 'educação', 'ambiental', 'voltadas', 'público', 'visitante', 'espontâneo', '(', 'abertura', 'estações', 'fixas', 'sobre', 'temas', 'alusivos', 'fauna', 'flora', ')', 'idealização', 'placas', 'interativas', 'informações', 'sobre', 'parque', '.', 'documento', 'apresentado', 'aprovado', 'durante', 'workshop', 'aconteceu', 'dias', '29', '30', 'janeiro', 'sede', 'unidade', '.', '“', 'objetivo', 'envolver', 'comunidade', 'local', 'governança', 'conservação', 'parque', '”', 'afirma', 'Maurício', 'Vianna', 'Tambellini', 'chefe', 'Pescan', '.', '@', 'pesj_serradejaragua', '@', 'm.moura76', '@', 'erickolailat', '@', 'caiocns', '@', 'bento_jrocha', '@', 'robsondisarz', '@', 'jorgewerneck', '@', 'andrea_vulcanis', '@', 'parquealtamiro', '@', 'jaqueramosbio', '@', 'inararibas', '@', 'parque_mata_atlantica', '@', 'pep_pireneus', '@', 'pearaguaia123', '@', 'peap_aguasdoparaiso', '@', 'peal_aguaslindas', '@', 'parqueserradouradaoficial', '@', 'serra_de_caldas_novas_pescan', '@', 'mauricio_v_t']",['positivo']
"['DIA', 'NACIONAL', 'RPPNs', 'dia', '31', 'janeiro', 'celebra-se', 'Dia', 'Nacional', 'Reserva', 'Particular', 'Patrimônio', 'Natural', '(', 'RPPN', ')', '.', 'RPPN', 'categoria', 'unidade', 'conservação', 'criada', 'partir', 'vontade', 'proprietário', 'área', ':', 'propriedade', 'particular', '.', 'ato', 'criação', 'assume', 'compromisso', 'conservar', 'natureza', 'perímetro', 'caráter', 'perpétuo', '.', 'Existem', '35', 'RPPNs', 'instituídas', 'Estado', 'Goiás', '.', 'Semad', 'agredecer', 'RPPNistas', 'ajudam', 'missão', 'defender', 'meio', 'ambiente', '.', '@', 'pesj_serradejaragua', '@', 'm.moura76', '@', 'erickolailat', '@', 'caiocns', '@', 'bento_jrocha', '@', 'robsondisarz', '@', 'jorgewerneck', '@', 'andrea_vulcanis', '@', 'parquealtamiro', '@', 'jaqueramosbio', '@', 'inararibas', '@', 'parque_mata_atlantica', '@', 'pep_pireneus', '@', 'pearaguaia123', '@', 'peap_aguasdoparaiso', '@', 'peal_aguaslindas', '@', 'parqueserradouradaoficial', '@', 'serra_de_caldas_novas_pescan', '@', 'mauricio_v_t']",['positivo']
"['aí', 'ó', 'sai', 'igual', 'uns', 'doido', 'enfiando', 'uns', 'troço', 'bolso', 'nunca', 'vai', 'lembrar', 'hora', 'abre', 'máquina', 'lavar', 'lembra', 'Mata', 'Atlântica', 'Amazônia', 'Cerrado', 'inteiro', 'bolso', '#', 'meioambiente', '#', 'natureza', '#', 'biologia', '#', 'florestal', '#', 'agronomia', '#', 'ambiental', '#', 'ecologia']",['positivo']
"['fórmula', 'protege', 'cérebro', 'abelhas', 'outros', 'polinizadores', 'contra', 'exposição', 'inseticidas', 'patenteada', 'pesquisadores', 'Universidade', 'Rosário', 'anunciou', 'instituição', 'colombiana', 'ultima', 'terça', 'feira', 'terça-feira', '(', '30/01', ')', '.', 'Trata-se', 'líquido', 'derivado', 'plantas', 'registrado', 'Escritório', 'Propriedade', 'Intelectual', 'Reino', 'Unido', '.', 'Promete', 'tornar', '“', 'pilar', 'fundamental', 'conservação', '”', 'aproximadamente', '20', 'mil', 'espécies', 'abelhas', 'todo', 'mundo', 'explicou', 'Andre', 'Josafat', 'Riveros', 'professor', 'Faculdade', 'Ciências', 'Naturais', 'Universidade', 'Rosário', 'liderou', 'pesquisa', '.', 'Universidade', 'Arizona', 'Estados', 'Unidos', 'Universidade', 'Javeriana', 'Colômbia', 'participaram', 'desenvolvimento', 'dessa', 'fórmula', 'base', 'flavonoides', 'compostos', '“', 'propriedades', 'protetoras', 'antioxidantes', 'anti-inflamatórias', '[', '…', ']', 'humanos', '”', 'detalha', 'comunicado', '.', 'Leia', 'matéria', 'íntegra', ':', 'https', ':', '//florestalbrasil.com/formula-para-proteger-abelhas-de-inseticidas-e-patenteada-por-colombianos/']",['positivo']
"['data', 'celebra', 'Dia', 'Nacional', 'Reserva', 'Particular', 'Patrimônio', 'Natural', '(', 'RPPN', ')', 'Semad', 'leva', 'conhecer', 'RPPN', 'sítio', 'Lavrinhas', 'Pirenópolis', '.', 'recebeu', 'passeio', 'Bismarque', 'Villa', 'Real', 'juntamente', 'esposa', 'fotógrafa', 'Eliane', 'Castro', '.', 'Duas', 'figuras', 'importantes', 'região', 'idealizadores', 'Caminho', 'Cora', '.', '(', 'tal', 'assunto', 'próximo', 'vídeo', 'aqui', 'insta', '?', ')', 'RPPN', 'aproximadamente', '12', 'hectare', 'margeia', 'Rio', 'Almas', 'guarda', 'belezas', 'incríveis', '.', 'Acompanhe-nos', 'nessa', 'experiência', 'ímpar', '.', 'ouça', 'atenção', 'recado', 'importante', 'anfitriões', 'deixam', 'final', 'vídeo', '!']",['positivo']
"['Dia', '31', 'Janeiro', 'comemorado', 'dia', '(', ')', 'Engenheiro', '(', ')', 'Ambiental', 'engenheiro', 'ambiental', 'profissional', 'aplica', 'princípios', 'engenharia', 'desenvolver', 'soluções', 'sustentáveis', 'mitigar', 'impactos', 'ambientais', '.', 'trabalham', 'gestão', 'preservação', 'recursos', 'naturais', 'controle', 'poluição', 'tratamento', 'resíduos', 'desenvolvimento', 'tecnologias', 'ambientalmente', 'amigáveis', '.', 'profissionais', 'desempenham', 'papel', 'crucial', 'promoção', 'sustentabilidade', 'busca', 'equilíbrio', 'desenvolvimento', 'humano', 'conservação', 'meio', 'ambiente', '.', '#', 'meioambiente', '#', 'ambiental', '#', 'engenhariaambiental', '#', 'engenheiroambiental']",['positivo']
"['Grupo', 'Trabalho', '(', 'GT', ')', 'Sustentabilidade', 'Ambiental', 'Climática', '@', 'g20org', 'realizou', 'primeira', 'reunião', 'formato', 'virtual', 'nesta', 'segunda', 'terça-feira', '(', '29', '30/1', ')', '.', 'G20', 'fórum', 'cooperação', 'reúne', '19', 'maiores', 'economias', 'planeta', 'além', 'União', 'Europeia', 'União', 'Africana', '.', 'Brasil', 'assumiu', 'presidência', 'rotativa', 'dezembro', '2023', 'permanecerá', '30', 'novembro', '.', 'Organizado', 'MMA', '@', 'itamaratygovbr', 'GT', 'busca', 'identificar', 'soluções', 'emergência', 'climática', 'promover', 'cooperação', 'países', 'implementá-las', '.', 'quatro', 'eixos', 'temáticos', ':', 'Oceanos', ':', 'priorizadas', 'implementação', 'Planejamentos', 'Espaciais', 'Marinhos', 'áreas', 'proteção', 'marítimas', 'integração', 'oceanos', 'zonas', 'costeiras', 'novas', 'metas', 'climáticas', 'países', 'devem', 'apresentar', '2030', '.', 'Pagamentos', 'serviços', '-', 'valoração', 'preservação', 'serviços', 'ecossistêmicos', ':', 'objetivo', 'avançar', 'compromissos', 'assumidos', 'COP', 'Biodiversidade', '2022', '.', 'medidas', 'concretas', 'proteger', '30', '%', 'superfície', 'planeta', '2030', 'garantir', 'US', '$', '30', 'bilhões', 'financiamento', 'anual', 'conservação', 'países', 'desenvolvimento', '.', 'Resíduos', 'economia', 'circular', ':', 'prioridade', 'cooperação', 'desenvolvimento', 'projetos', 'encontrar', 'soluções', 'compartilhadas', 'fomentar', 'economia', 'circular', 'inclusiva', '.', 'Adaptação', 'preventiva', 'emergencial', 'frente', 'eventos', 'climáticos', 'extremos', '.', 'criadas', 'duas', 'linhas', 'trabalho', 'transversais', 'atividades', 'GT', ':', 'Força-Tarefa', 'Mobilização', 'Global', 'contra', 'Mudança', 'Clima', 'Iniciativa', 'sobre', 'Bioeconomia', '.', 'Além', 'países', 'membros', '8', 'nações', '12', 'organizações', 'acompanham', 'G20', 'convidados', '2024', '.', 'GT', 'comandado', 'MMA', 'MRE', 'convidou', 'outros', 'cinco', 'países', 'seis', 'organismos', 'internacionais', 'reuniões', '.', 'próxima', 'reunião', 'presencial', 'Brasília', '(', 'DF', ')', 'abril', 'reunião', 'ministerial', 'prevista', 'outubro', 'Rio', 'Janeiro', '.', 'ainda', 'outros', '14', 'GTs', 'núcleo', 'dedicado', 'assuntos', 'macroeconômicos', 'estratégicos', '.', 'cúpula', 'líderes', 'países', 'membros', 'ocorrerá', '18', '19', 'novembro', 'Rio', 'Janeiro', '.', 'informações', 'gov.br/mma', '.', ':', 'Audiovisual', 'G20', 'Brasil']",['positivo']
"['Dia', 'Nacional', 'Reservas', 'Particulares', 'Patrimônio', 'Natural', '(', 'RPPNs', ')', 'celebrado', 'Brasil', '31', 'janeiro', 'RPPNs', 'desempenham', 'papel', 'crucial', 'conservação', 'biodiversidade', 'protegendo', 'ecossistemas', 'naturais', 'espécies', 'ameaçadas', '.', 'áreas', 'mantidas', 'proprietários', 'particulares', 'contribuem', 'preservação', 'habitats', 'manutenção', 'equilíbrio', 'ecológico', 'além', 'servirem', 'importantes', 'locais', 'pesquisa', 'científica', 'educação', 'ambiental', '.', 'celebração', 'Dia', 'Nacional', 'RPPNs', 'destaca', 'relevância', 'dessas', 'iniciativas', 'sustentabilidade', 'ambiental', '.', 'Atualmente', 'acordo', 'dados', 'Confederação', 'Nacional', 'RPPNs', 'existem', '1.862', 'reservas', 'áreas', 'privadas', 'território', 'nacional', 'somando', '835', 'mil', 'hectares', '.', '#', 'florestas', '#', 'florestal', '#', 'natureza', '#', 'meioambiente', '#', 'rppn', '#', 'rppns']",['positivo']
"['SÍTIOS', 'RECREIO', '|', 'secretária', 'Andréa', 'Vulcanis', 'subsecretário', 'José', 'Bento', 'Rocha', 'sede', 'Sindicato', 'Imobiliárias', 'Condomínios', 'Estado', 'Goiás', '(', 'Secovi', ')', 'tarde', 'quarta-feira', '(', '31', ')', 'discutir', 'problema', 'parcelamento', 'irregular', 'áreas', 'rurais', 'servem', 'fins', 'urbanos', '.', 'Chamados', '``', 'condomínios', 'chácaras', ""''"", '``', 'ecovilas', ""''"", '``', 'sítios', 'recreio', ""''"", '``', 'área', 'lazer', ""''"", 'loteamentos', 'irregulares', 'ocorrem', 'principalmente', 'cidades', 'potencial', 'turístico', 'Alto', 'Paraíso', 'Pirenópolis', 'Cidade', 'Goiás', '.', 'Servem', 'segunda', 'moradia', 'retiro', 'descanso', 'geram', 'consequências', 'relacionadas', 'acúmulo', 'lixo', 'sobrecarga', 'rede', 'drenagem', 'destruição', 'meio', 'ambiente', '.', 'dias', '10', '30', 'janeiro', 'Semad', 'submeteu', 'consulta', 'pública', 'online', 'minuta', 'projeto', 'lei', 'regulamenta', 'parcelamento', 'solo', 'visa', 'preencher', 'lacuna', 'existente', 'legislação', 'federal', '.', 'Haverá', 'reunião', 'pública', 'presencial', 'Semad', 'dará', 'retorno', 'sociedade', 'sugestões', 'recepcionou', '.', 'Ficou', 'acordado', 'reunião', 'quarta-feira', 'Secovi', 'apresentará', 'formalmente', 'contribuições', 'ajudar', 'regulamentação', 'desses', 'locais', '.', 'Semad', 'avaliará', 'tecnicamente', 'propostas', 'formar', 'minuta', 'definitiva', 'projeto', 'lei', '.', 'participaram', 'reunião', 'representantes', 'Associação', 'desenvolvedores', 'urbanos', 'Goiás', '(', 'Adugo', ')', 'participantes', 'concordaram', 'estabelecer', 'agenda', 'diálogo', 'colaboração', 'sindicato', 'Semad', 'fim', 'monitorar', 'perto', 'implementação', 'medidas', 'regulatórias', 'assegurar', 'proteção', 'interesses', 'ambientais', '.', '@', 'secovigo', '@', 'bento_jrocha', '@', 'robsondisarz', '@', 'jorgewerneck', '@', 'rodrigopbastos', '@', 'murilomapas', '@', 'marcelo_m_sales', '@', 'andrea_vulcanis', '@', 'adugoias']",['positivo']
"['França', 'segue', 'sendo', 'entrave', 'acordo', '#', 'Mercosul', '#', 'uniaoeuropeia', 'Assista', 'entenda', '!', '#', 'geopolitica']",['positivo']
"['Fiscais', 'Secretaria', 'Estado', 'Meio', 'Ambiente', 'Desenvolvimento', 'Sustentável', 'Goiás', '(', 'Semad', ')', 'agentes', 'Polícia', 'Rodoviária', 'Federal', '(', 'PRF', ')', 'apreenderam', 'dois', 'caminhões', 'madeira', 'Amazônia', 'documento', 'origem', 'florestal', '(', 'DOF', ')', 'barreira', 'fica', 'km', '192', 'BR-153', 'município', 'Uruaçu', '.', 'duas', 'mercadorias', 'somam', '386', 'metros', 'cúbicos', '.', 'carga', 'apreendida', 'possível', 'produzir', 'equivalente', '927', 'tábuas', 'moldes', 'usados', 'construção', 'civil', '.', 'todas', 'enfileiradas', 'comprimento', 'cinco', 'quilômetros', '.', '``', 'maior', 'apreensão', 'madeira', 'DOF', 'feita', 'Semad', 'últimos', 'meses', ""''"", 'afirma', 'Rodrigo', 'Pinheiro', 'Bastos', 'gerente', 'Fiscalização', 'Ambiental', 'Inteligência', 'secretaria', '.', 'dois', 'caminhões', 'flagrados', 'barreira', 'PRF', 'momentos', 'diferentes', 'segunda', 'outro', 'terça-feira', '.', 'princípio', 'não', 'existe', 'ligação', '.', 'motorista', 'caminhão', 'abordado', 'segunda-feira', '(', '29/01', ')', 'disse', 'policiais', 'saiu', 'Pará', 'destino', 'Paraná', '.', 'transportava', 'carga', '325', 'metros', 'cúbicos', 'espécie', 'madeira', 'amazônica', 'chamada', 'Angelim', 'Vermelho', '.', 'caminhão', 'abordado', 'terça-feira', 'bitrem', 'capacidade', 'transporte', 'bem', 'maior', '.', 'Levava', '354', 'metros', 'cúbicos', 'madeira', 'espécie', 'chamada', 'Acapu', '.', 'motorista', 'relatou', 'agentes', 'situação', 'destino', 'final', 'município', 'Anápolis', '.', 'Tanto', 'Angelim', 'Vermelho', 'quanto', 'Acapu', 'consideradas', 'madeiras', 'nobres', 'usadas', 'larga', 'escala', 'construção', 'civil', '.', 'Duplicação', 'GO-213', 'Toda', 'madeira', 'doada', '2º', 'Batalhão', 'Ferroviário', 'Exército', '.', '``', 'sendo', 'usada', 'estruturas', 'apoio', 'obra', 'duplicação', 'restauração', 'GO-213', 'trecho', 'Morrinhos', 'Caldas', 'Novas', ""''"", 'afirma', 'capitão', 'Exército', 'Brasileiro', 'Ulisses', 'Costa', '.', '``', 'doação', 'Semad', 'proporcionou', 'economia', 'cofres', 'públicos', ""''"", '.', '@', 'andrea_vulcanis', '@', 'robsondisarz', '@', 'marcelo_m_sales', '@', 'murilomapas', '@', 'rodrigopbastos']",['positivo']
"['Brasil', 'inicia', 'processo', 'candidatura', 'Parque', 'Nacional', 'Cavernas', 'Peruaçu', 'Lista', 'Patrimônio', 'Mundial', 'UNESCO', 'ressaltando', 'beleza', 'cênica', 'parque', 'evolução', 'geológica', 'Cânion', 'rio', 'Peruaçu', '.', 'Além', 'candidatura', 'Parque', 'Nacional', 'Cavernas', 'Peruaçu', 'país', 'apresentou', '2023', 'Parque', 'Nacional', 'Lençóis', 'Maranhenses', 'UNESCO', 'buscando', 'histórica', 'conquista', 'ter', 'dois', 'sítios', 'naturais', 'consecutivos', 'Lista', 'Patrimônio', 'Mundial', '2025', '.', 'trajetória', 'representa', 'firme', 'determinação', 'Brasil', 'preservar', 'compartilhar', 'maravilhas', 'naturais', 'mundo', '.', '@', 'mmeioambiente', '@', 'brasunesco', '#', 'PatrimonioMundialUNESCO', '#', 'Conservação', '#', 'icmbio']",['irrelevante']
